field_1,route_n,next_stop_,name,bus,tram,trolley,minibus,lat,lon,Широта.(МС,Долгота.(М,n_bus,n_tram,n_trolley,n_minibus,n_all,NA,name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,name_3,place,name_en,name_ru,boundary,cladr_code,population,addr_regio,admin_leve,addr_count,addr_distr,addr_postc,landuse,addr_city,source,wikipedia,populati_1,fixme,cladr_name,cladr_suff,note,oktmo_user,old_name,official_s,is_in_city,website,descriptio_2,name_udm,is_in,source_url,name_de,name_lt,start_date,name_os,source_ref,name_uk,contact_we,official_n,pop,denspop
5212,98,"269,408213895687",42-й дом,"98, 96, 94, 57, 34",NA,12,"98, 96, 94, 93, 73, 34, 20, 10",47.20763,39.61863,420273.21818,2196720.05986,5,0,1,8,14,5,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
5874,98,"191,509621842706",Поликлиника больницы №20,"98, 96, 94, 57, 34",NA,12,"98, 96, 94, 93, 73, 34, 20, 10",47.20772,39.62219,420278.51399,2196989.93724,5,0,1,8,14,38,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
7884,98,"338,259799786994",Сказка,"98, 96, 94, 57, 34",NA,8,"98, 96, 94, 93, 73, 34, 20, 10",47.20789,39.62471,420294.08691,2197181.17920,5,0,1,8,14,53,Тружиников-Плевен,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
11324,98,"316,862347221003",Универсам,"98, 96, 94, 57, 34",NA,12,"98, 96, 94, 93, 73, 34, 20, 10",47.20794,39.63049,420292.03921,2197619.16190,5,0,1,8,14,70,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
5492,98,"363,674509481854",пл. Плевен,"98, 57, 34",NA,12,"98, 44, 34",47.20807,39.63591,420299.38854,2198030.02424,3,0,1,3,7,30,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
1552,98,"478,250962147543",Военкомат,"34, 98, 57",NA,12,"98, 44, 34",47.20821,39.64111,420308.16471,2198424.23689,3,0,1,3,7,9,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
5634,98,"208,957004755312",пл. Тружеников,"98, 57, 41, 34а, 34",NA,NA,"98, 44, 34",47.21144,39.64528,420661.82785,2198746.30608,5,0,0,3,8,36,Тружиников-Плевен,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
3604,98,"300,298028767713",Новосел,"57, 41, 34а, 34, 98",NA,12,"98, 44, 34",47.20967,39.64620,420463.85778,2198812.62829,5,0,1,3,9,16,Стачки-юг,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
5659,98,"247,293089578561",пл. Тружеников,"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16",NA,12,"34, 40, 44, 52, 55, 59, 67, 71, 98, 16",47.21202,39.64815,420722.58446,2198964.82283,10,0,1,10,21,37,Стачки-юг,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
1909,98,"112,624828481219",Глазная клиника,"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16",NA,8,"34, 40, 44, 52, 55, 59, 67, 71, 98, 16",47.21205,39.65142,420721.68687,2199212.59223,10,0,1,10,21,12,Мичурина,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
8569,98,"269,95917157843",ул. 6-я Кольцевая,"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16",NA,12,"34, 40, 44, 52, 55, 59, 67, 71, 98, 16",47.21185,39.65288,420697.56583,2199322.81258,10,0,1,10,21,58,Стачки-юг,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
8479,98,"284,345388787944",ул. 2-я Кольцевая,"98, 26, 34, 34а, 41, 57, 64, 67, 71, 16",NA,12,"34, 40, 44, 52, 55, 59, 67, 71, 98, 16",47.21156,39.65820,420658.46913,2199725.27276,10,0,1,10,21,56,Стачки-юг,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
100210,98,"180,852531788183",ул. Международная,"98, 16, 26, 34, 34а, 41, 57, 64, 67, 15, 71",NA,12,"34, 40, 44, 52, 55, 59, 67, 71, 98, 16",47.21131,39.66340,420624.00055,2200118.72211,11,0,1,10,22,65,Переходной мост-Сокол,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
82510,98,"117,758010720282",Тренёва,"41, 34а, 34, 26, 16, 15, 67, 71, 98, 57, 64",NA,8,"67, 16, 34, 40, 44, 52, 59, 71, 98, 55",47.21137,39.66579,420627.61160,2200299.88701,11,0,1,10,22,54,Рабочая пл,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
9549,98,"299,524907496268",ул. Кулагина,"64, 57, 34а, 34, 26, 16, 15, 98, 67, 71",NA,12,"98, 16, 34, 40, 44, 52, 55, 59, 71, 67",47.21114,39.66731,420600.09908,2200414.60194,10,0,1,10,21,63,Переходной мост-Сокол,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
52910,98,"458,517065868355",пл. Дружинников,"98, 16, 26, 34, 34а, 41, 57, 64, 67, 15, 71",NA,8,"34, 40, 44, 52, 55, 59, 67, 71, 98, 16",47.21108,39.67288,420586.32858,2200836.44168,11,0,1,10,22,26,Переходной мост-Сокол,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
86511,98,"435,512029889256",ул. Бабушкина,"15, 98, 4, 16, 26, 34, 41, 57, 64, 67, 71, 34а",NA,"12, 8","4, 40, 44, 52, 55, 59, 67, 16, 98, 34, 71",47.21110,39.68015,420579.33021,2201387.21368,12,0,2,11,25,60,Переходной мост-Сокол,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
50611,98,"696,486599185142",Переходной мост,"64, 4, 15, 16, 26, 34, 34а, 57, 67, 98, 41, 71",NA,"12, 8","40, 71, 98, 55, 44, 34, 16, 67, 4, 59, 52",47.21153,39.68697,420618.53014,2201904.65303,12,0,2,11,25,24,Переходной мост-Сокол,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
55511,98,"368,842822486432",пл. Стачки 1902 года,"4, 98, 15, 16, 26, 34, 41, 57, 64, 67, 71, 34а",NA,"12, 8","4, 34, 40, 44, 48, 52, 55, 59, 8, 71, 16, 98, 67",47.21383,39.69583,420863.11705,2202580.05047,12,0,2,13,27,32,Портовая,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
6752,98,"66,1879239791637",Пригородный ЖДВ,"98, 67, 39",NA,NA,"98, 67, 59, 55, 52, 40",47.21714,39.69605,421230.82447,2202602.78562,3,0,0,6,9,51,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
8622,98,"246,905856711912",ул. Б. Садовая,"98, 75, 67",NA,NA,NA,47.21765,39.69650,421286.96050,2202637.80622,3,0,0,0,3,59,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
4008,98,"393,398634049772",пер. Братский,"98, 80, 75, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",20,47.21871,39.70129,421398.83202,2203002.56151,9,0,4,1,14,17,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
6177,98,"191,728084641497",пр. Буденновский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.21984,39.70622,421518.33442,2203378.03367,8,0,4,0,12,40,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
6166,98,"402,059801230814",пр. Буденновский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22023,39.70869,421558.63302,2203565.82474,7,0,4,0,11,39,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
4796,98,"291,123399580576",пер. Семашко,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22134,39.71379,421675.73796,2203954.11406,7,0,4,0,11,22,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
6286,98,"461,382549158693",пр. Ворошиловский,"98, 80, 70, 67, 7, 3а, 3",NA,NA,NA,47.22218,39.71774,421764.26352,2204254.80138,7,0,0,0,7,42,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
6626,98,"285,271945633852",пр. Чехова,"98, 80, 70, 67, 7, 3а, 3",NA,"2, 1, 22, 9",NA,47.22362,39.72452,421916.04645,2204770.89267,7,0,4,0,11,45,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
4936,98,"301,309381602775",пер. Университетский,"3, 98, 80, 70, 67, 7, 3а",NA,"22, 9, 2, 1",NA,47.22445,39.72809,422003.96441,2205042.75710,7,0,4,0,11,23,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
6326,98,"403,019116391576",пр. Кировский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22515,39.73194,422077.10213,2205335.58696,7,0,4,0,11,43,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
4336,98,"173,784062666315",пер. Крепостной,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22631,39.73699,422199.94159,2205720.10631,7,0,4,0,11,19,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
4486,98,"365,467522141179",пер. Нахичеванский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22663,39.73924,422232.79761,2205891.07256,7,0,4,0,11,20,Театральный спуск и площадь,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
5606,98,"288,989588275828",пл. Театральная,"80, 70, 67, 7, 3а, 3, 98",NA,"22, 9, 2, 1","98, 80",47.22764,39.74384,422339.53822,2206241.22556,7,0,4,2,13,35,Театральный спуск и площадь,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
5596,98,"352,211429780154",пл. Театральная,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80, 55",47.22774,39.74766,422346.06691,2206530.69409,7,0,4,3,14,34,Театральный спуск и площадь,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
2210,98,"59,7879205178396",1-я линия,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80",47.22856,39.75216,422431.84174,2206872.92155,7,0,4,2,13,3,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
3716,98,"322,594091587437",2-я линия,"98, 80, 70, 67, 7",NA,"22, 9, 2, 1",NA,47.22881,39.75286,422458.79882,2206926.37068,5,0,4,0,9,4,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
513,98,"81,2588047898321",14-я линия,"98, 80, 70, 67, 7",NA,"22, 9, 2, 1",NA,47.22959,39.75697,422540.61362,2207238.98138,5,0,4,0,9,2,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
341,98,"340,820880402588",13-я линия,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80",47.22966,39.75804,422547.12267,2207320.13283,7,0,4,2,13,1,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
5324,98,"579,888791872679",пл. К. Маркса,"98, 67, 7, 3а, 3",NA,"9, 1","95, 79, 19",47.23136,39.76198,422731.43923,2207621.46039,5,0,2,3,10,28,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
11175,98,"335,945225048983",ул. Ченцова,"98, 67, 54, 7, 3а, 3",NA,"9, 1","95, 79, 66, 24, 19",47.23705,39.75931,423367.18486,2207429.19744,6,0,2,5,13,69,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
6675,98,"334,602914210588",пр. Шолохова,"98, 67, 54, 7, 3а, 3",NA,"9, 1","95, 79, 66, 24, 19",47.24041,39.75793,423742.36836,2207330.57484,6,0,2,5,13,48,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165
6705,98,"289,613222819833",Пригородный автовокзал,"3а, 7, 54, 67, 98, 3",NA,"9, 1, 5","59, 19, 24, 29, 52, 66, 67, 79, 88, 93, 95, 40",47.24182,39.76184,423894.48019,2207629.06666,6,0,3,12,21,49,Верхняя Нахичевань,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
6715,98,"105,18098621375",Пригородный автовокзал,"3, 54, 67, 98, 3а, 7",NA,"1, 5, 9","67, 19, 24, 29, 40, 52, 66, 79, 88, 93, 95, 59",47.24322,39.76507,424046.29901,2207876.04347,6,0,3,12,21,50,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
6461,98,"582,814785267604",пр. Мира,"98, 67",NA,NA,52,47.24379,39.76618,424108.35612,2207961.06910,2,0,0,1,3,44,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1681,98,"190,183690233685",Гаражная,"98, 67",NA,NA,52,47.24881,39.76837,424663.86339,2208135.56276,2,0,0,1,3,11,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
10771,98,"356,188702161971",ул. Селиванова,"98, 67",NA,NA,52,47.25051,39.76862,424852.56405,2208157.43140,2,0,0,1,3,66,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
10791,98,"185,172756971791",ул. Сержантова,"98, 67",NA,NA,52,47.25342,39.77058,425173.77104,2208310.83090,2,0,0,1,3,67,Сельмаш,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
