"";"route_n";"next_stop_dist";"name";"bus";"tram";"trolley";"minibus";"lat";"lon";"Широта.(МСК-61)";"Долгота.(МСК-61)";"n_bus";"n_tram";"n_trolley";"n_minibus";"n_all";"NA"
"6403";"23";591,231740270971;"пр. Королева, 4";"18п, 21, 45, 47, 83, 96, 18л";NA;NA;"21, 19, 96, 23, 44, 45, 47, 66, 78, 79, 11";47,29157;39,69547;429506,202563561;2202695,4941393;7;0;0;11;18;50
"11453";"23";204,830778085189;"Фабрика ""Малыш""";"45, 47, 78, 94, 21";NA;NA;"23, 11, 21, 94, 44, 45, 47, 66, 78, 79, 19";47,29519;39,7012;429901,508337941;2203135,53032512;5;0;0;11;16;103
"524";"23";385,23678431369;"пл. Добровольского";"78, 18п, 18л";NA;NA;"79, 78, 38, 23";47,29519;39,70417;429897,817250761;2203360,16510883;3;0;0;4;7;35
"637";"23";387,441978169724;"пр. Королева, 15";"78, 18п, 18л";NA;NA;"79, 78, 38, 23";47,29507;39,70971;429877,614138171;2203778,9628794;3;0;0;4;7;47
"635";"23";534,350598643233;"пр. Королева";"92a, 78, 18п";NA;NA;"95, 79, 78, 56, 44, 38, 29, 25, 23";47,29567;39,71509;429937,683322961;2204186,96355201;3;0;0;9;12;45
"888";"23";453,256408057457;"ул. Вологодская";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29712;39,72211;430090,270397567;2204720,52262388;5;0;0;9;14;74
"597";"23";518,467511219671;"пос. Мясникован";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29582;39,72776;429938,84379946;2205145,51455113;5;0;0;9;14;40
"698";"23";206,28367400874;"р-к ""Нижний Темерник""";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29207;39,73245;429516,235600976;2205493,54594404;5;0;0;9;14;63
"729";"23";369,382275638469;"Рынок ""Геркулес""";"89, 83, 78, 54, 33";NA;NA;"56, 25, 23, 83, 78";47,29369;39,73466;429693,657871666;2205663,59377251;5;0;0;5;10;65
"963";"23";311,17439307052;"ул. Лелюшенко";"83, 78, 54, 33, 89";NA;NA;"83, 78, 56, 25, 23";47,29655;39,73746;430008,227883179;2205880,45953687;5;0;0;5;10;85
"1009";"23";211,739049959199;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29814;39,74085;430180,90240603;2206139,67264903;4;0;0;5;9;92
"1007";"23";384,38462493469;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29757;39,74367;430114,136553716;2206351,94265744;4;0;0;5;9;90
"695";"23";398,355032701361;"р-к ""Верхний Темерник""";"89, 83, 78, 69a, 69, 33";NA;NA;"83, 78, 56, 25, 23";47,30112;39,74579;430506,258305747;2206518,54817171;6;0;0;5;11;60
"916";"23";NA;"ул. Думенко,15";"69a, 69, 54, 35, 22";NA;NA;"83, 78, 56, 25, 23";47,29902;39,75184;430265,543597834;2206972,39776282;5;0;0;5;10;75
"1147";"24";294,358106075;"Филиал часового завода ""Витязь""";"69a, 42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,2885;39,80308;429036,0240684;2210829,93321345;6;0;0;3;9;40
"126";"24";245,644772642541;"Березка";"69, 42а, 42, 35а, 35";NA;NA;"59, 58, 24";47,28593;39,8019;428751,657602175;2210736,34236766;5;0;0;3;8;2
"373";"24";380,668864267704;"Общежитие";"69a, 42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,28379;39,80083;428514,971431989;2210651,78991184;6;0;0;3;9;12
"244";"24";434,089362315347;"Завод ""Алмаз""";"69a, 42а, 42, 35а, 35, 3а";NA;NA;"95, 93, 59, 58, 24";47,28152;39,8046;428258,285818698;2210933,1785692;6;0;0;5;11;9
"759";"24";514,754848847132;"Сады";"35, 3а, 42а, 42";NA;NA;"93, 59, 58, 24";47,27781;39,80283;427847,854881222;2210793,02469138;4;0;0;4;8;24
"1053";"24";235,463293402016;"ул. Панфиловцев";"42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,27353;39,80025;427374,987613502;2210590,60230578;5;0;0;3;8;33
"970";"24";280,615941483964;"ул. Лесозащитная";"42а, 42, 35а, 35, 3а";NA;NA;"59, 58, 24";47,27163;39,79888;427165,330342396;2210483,73132951;5;0;0;3;8;31
"491";"24";335,128764575889;"пер. Туапсинский";"42а, 42, 35а, 35, 3а";NA;NA;"59, 24";47,2691;39,79639;426886,924761075;2210291,03516831;5;0;0;2;7;13
"1189";"24";219,571840342894;"Школа";"42а, 42, 35а, 35, 3а";NA;NA;"59, 24";47,27073;39,79247;427072,661800033;2209997,16855888;5;0;0;2;7;42
"940";"24";411,012931540788;"ул. Камская";"42а, 42, 36, 35а, 35, 28, 3а";NA;NA;"59, 58, 24";47,26989;39,78955;426982,654321282;2209774,78324922;7;0;0;3;10;29
"608";"24";530,67300418756;"пр. 20-летия Октября";"42а, 42, 36, 35а, 35, 3а";NA;NA;"59, 58, 24";47,26706;39,78612;426672,010970577;2209510,40131832;6;0;0;3;9;18
"1013";"24";212,410229190865;"ул. Молодежная";"42а, 42, 36, 35а, 35, 3а";NA;NA;"24, 59, 58";47,26505;39,77975;426455,972022998;2209024,90297945;6;0;0;3;9;32
"1126";"24";598,082138089389;"ул. Щербакова";"42а, 42, 36, 35а, 35, 3а, 3";NA;NA;"59, 58, 24";47,26391;39,77607;426333,538734309;2208744,44663214;7;0;0;3;10;37
"2051";"24";447,65889493133;"Детский комбинат";"96, 3а, 3, 28, 35, 35а, 36, 42, 42а, 54, 14, 89, 18л";NA;NA;"24, 29, 30, 58, 59, 63, 79, 96, 14";47,26131;39,76879;426053,041757072;2208188,9987729;13;0;0;9;22;5
"1791";"24";213,373916456177;"Главная проходная РСМ";"89, 3а, 14, 18л, 28, 35, 35а, 36, 42, 3, 54, 96, 42а";NA;NA;"96, 14, 24, 29, 30, 58, 59, 63, 79";47,25797;39,76549;425685,615881038;2207933,44585205;13;0;0;9;22;4
"8831";"24";219,439791351525;"ул. Веры Пановой";"98, 67, 54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25659;39,76745;425529,881096494;2208079,40203906;6;0;2;7;15;28
"10781";"24";182,441160032615;"ул. Сержантова";"54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25463;39,76776;425311,614499645;2208099,46955969;4;0;2;7;13;34
"7791";"24";309,464543680213;"Сельмаш";"98, 67, 54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25445;39,76536;425294,437438249;2207917,49482293;6;0;2;7;15;25
"8421";"24";150,66952800755;"ул. 1-й Конной Армии";"54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25169;39,76487;424988,177001063;2207875,6115872;4;0;2;7;13;26
"2091";"24";743,286372295763;"ДК ""Ростсельмаш""";"98, 67, 54, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,2505;39,76392;424857,004075839;2207801,63123642;5;0;2;7;14;7
"6471";"24";79,9393330297385;"пр. Сельмаш";"54, 3а, 3";NA;"5";"79, 66, 59, 40, 29, 24, 19";47,2439;39,76541;424121,495136921;2207902,96484515;3;0;1;7;11;19
"6711";"24";289,613222819833;"Пригородный автовокзал";"3, 54, 67, 98, 3а, 7";NA;"1, 5, 9";"67, 19, 24, 29, 40, 52, 66, 79, 88, 93, 95, 59";47,24322;39,76507;424046,299013725;2207876,0434749;6;0;3;12;21;23
"6701";"24";334,602914210588;"Пригородный автовокзал";"3а, 7, 54, 67, 98, 3";NA;"9, 1, 5";"59, 19, 24, 29, 52, 66, 67, 79, 88, 93, 95, 40";47,24182;39,76184;423894,480193367;2207629,06665746;6;0;3;12;21;22
"6661";"24";335,945225048983;"пр. Шолохова";"98, 67, 54, 7, 3а, 3";NA;"9, 1";"66, 24, 19, 95, 79";47,23995;39,75808;423691,050129106;2207341,12852687;6;0;2;5;13;20
"11161";"24";553,579968165415;"ул. Ченцова";"98, 67, 54, 7, 3а, 3";NA;"9, 1";"95, 79, 66, 24, 19";47,23631;39,75959;423284,58385028;2207449,10787873;6;0;2;5;13;35
"5331";"24";186,234599932176;"пл. К. Маркса";"98, 67, 54, 7";NA;"1, 9";"95, 79, 66, 24, 19";47,23153;39,76161;422750,777395801;2207593,73781419;4;0;2;5;11;16
"531";"24";321,074286549174;"пл. К. Маркса";"80, 70, 54";NA;"22, 2";"98, 80, 66, 24";47,22997;39,7625;422576,29188989;2207658,41972541;3;0;2;4;9;15
"355";"24";220,451172313213;"Нахичеванский рынок";"68";NA;NA;"53, 24";47,23209;39,76538;422808,570920358;2207880,19488158;1;0;0;2;3;10
"42";"24";443,66498632778;"30-я линия";NA;NA;NA;"53, 24";47,23335;39,76763;422945,992108823;2208052,75826113;0;0;0;2;2;1
"851";"24";1008,75959285826;"ул. 38-я линия";NA;NA;NA;"53, 24";47,23443;39,77328;423059,408211641;2208482,45509894;0;0;0;2;2;27
"233";"24";NA;"ЖК ""Красные ворота""";NA;NA;NA;"24";47,24299;39,77766;424005,919406174;2208828,82287505;0;0;0;1;1;8
"1973";"25";163,929034178375;"ГПЗ-10";"4";NA;NA;"56, 34, 25, 23, 8, 4";47,1996;39,61269;419388,389494389;2196254,37363691;1;0;0;6;7;6
"2002";"25";282,767690517244;"ГПЗ-10";"34, 34а, 57, 94, 96, 32";NA;"12";"34, 20, 25, 44, 56, 73, 93, 94, 96, 98, 23";47,20091;39,61368;419532,708574828;2196331,94202592;6;0;1;11;18;7
"8492";"25";381,912625962969;"ул. 2-я Краснодарская";"34, 57, 94, 96, 98, 32";NA;"8";"34, 20, 25, 56, 73, 93, 94, 96, 98, 23";47,20352;39,61337;419823,280692655;2196313,54638392;6;0;1;10;17;62
"11502";"25";476,565032522235;"Хладокомбинат";"34, 57, 94, 96, 98, 32";NA;"8";"34, 20, 25, 56, 73, 93, 94, 96, 98, 23";47,20717;39,61353;420228,847350643;2196332,79028015;6;0;1;10;17;101
"6521";"25";365,886264455097;"пр. Стачки";NA;NA;NA;"56, 25, 23";47,21145;39,61339;420704,851871782;2196330,53596371;0;0;0;3;3;42
"6572";"25";365,715120964018;"пр. Стачки, 231";"64, 16";NA;NA;"25, 23, 16";47,21195;39,61937;420752,503577451;2196784,51508211;2;0;0;3;5;47
"6552";"25";379,497647355112;"пр. Стачки, 223";"64, 16";NA;NA;"25, 23, 16";47,21217;39,62502;420769,496733371;2197212,94570447;2;0;0;3;5;45
"6532";"25";324,770320370686;"пр. Стачки, 217";"64, 16";NA;NA;"25, 23, 16";47,21226;39,63077;420771,937153889;2197648,69763287;2;0;0;3;5;43
"9323";"25";326,49777504717;"ул. Зорге";"67, 71, 94, 96, 26";NA;NA;"40, 10, 20, 25, 96, 52, 59, 67, 71, 73, 93, 94, 23";47,21287;39,63497;420834,246932334;2197968,03051949;5;0;0;13;18;74
"11343";"25";388,115363377321;"Университет";"67, 71, 94, 96, 26";NA;NA;"40, 10, 20, 25, 96, 52, 59, 67, 71, 73, 93, 94, 23";47,21673;39,63383;421264,8661699;2197889,09419667;5;0;0;13;18;98
"9583";"25";359,147705516714;"ул. Кустанайская";"67, 71, 94, 96, 26";NA;NA;"40, 10, 20, 25, 96, 52, 59, 67, 71, 73, 93, 94, 23";47,22028;39,63205;421661,862580763;2197761,0999648;5;0;0;13;18;76
"5113";"25";435,024431359293;"пл. 339-й Стрелковой дивизии";"67, 71, 94, 96, 26";NA;NA;"40, 10, 20, 25, 96, 52, 59, 67, 71, 73, 93, 94, 23";47,22361;39,6304;422034,233506446;2197642,5457669;5;0;0;13;18;25
"3203";"25";374,143470441616;"Магазин";"94, 71, 67, 96";NA;NA;"96, 94, 93, 73, 71, 67, 25, 23, 20, 10";47,22795;39,6293;422518,168886029;2197567,6086574;4;0;0;10;14;10
"9333";"25";52,5930379750483;"ул. Зорге";"96, 94, 71, 67";NA;NA;"96, 94, 93, 73, 71, 67, 25, 23, 20, 10";47,23131;39,62918;422891,867695632;2197565,00434867;4;0;0;10;14;75
"9233";"25";364,7185267766;"ул. Ерёменко";"96, 94, 71, 67";NA;NA;"96, 94, 93, 73, 71, 67, 25, 23, 20, 10";47,23141;39,62986;422902,091454567;2197616,6905651;4;0;0;10;14;73
"9793";"25";348,614505716041;"ул. Львовская";"6";NA;NA;"93, 56, 55, 52, 48, 25, 23, 20, 6";47,23263;39,63481;423031,231614802;2197993,87557169;1;0;0;9;10;83
"5263";"25";127,843195065613;"пл. Дорожных строителей";"6";NA;NA;"93, 56, 55, 52, 48, 25, 23, 20, 6";47,23359;39,6392;423132,221072091;2198328,14118786;1;0;0;9;10;28
"6052";"25";445,780807271658;"Почта";"37, 15";NA;NA;"93, 48, 25, 23, 20";47,23329;39,64102;423096,496348921;2198465,38191912;2;0;0;5;7;38
"7582";"25";327,365767908356;"Сады";"37, 15";NA;NA;"93, 48, 25, 23, 20";47,23011;39,64497;422737,827375484;2198758,42203856;2;0;0;5;7;56
"9742";"25";232,84860575415;"ул. Лесопарковая";"37";NA;NA;"93, 25, 23, 20";47,22763;39,64809;422458,070083066;2198989,97269155;1;0;0;4;5;81
"4123";"25";305,091278718639;"пер. Дивный";"37";NA;NA;"93, 25, 23, 20, 12";47,2278;39,65116;422472,995301693;2199222,78896662;1;0;0;5;6;16
"4023";"25";502,555696584202;"пер. Вагайский";"37, 15";NA;NA;"93, 48, 25, 23, 20, 12";47,22506;39,65107;422168,4977643;2199210,77196209;2;0;0;6;8;13
"10683";"25";244,542338239135;"ул. Родниковая";"37";NA;NA;"93, 25, 23, 20, 12";47,22842;39,65551;422536,307055432;2199553,39000665;1;0;0;5;6;92
"1373";"25";298,122617235362;"Ботанический сад";"37";NA;NA;"93, 25, 23, 20, 12";47,22795;39,65867;422479,987947417;2199791,80874104;1;0;0;5;6;3
"4402";"25";315,396782328509;"пер. Майкопский";NA;NA;NA;"93, 25, 23, 12";47,22663;39,66282;422327,912090728;2200103,60616927;0;0;0;4;4;19
"2592";"25";563,909351573256;"ЗФК";NA;NA;NA;"93, 25, 23, 12";47,2238;39,66262;422013,548924118;2200083,13430273;0;0;0;4;4;8
"10653";"25";1615,95244663218;"ул. Профсоюзная. 284";"37";NA;NA;"93, 25, 23, 20, 12";47,22302;39,65525;421936,308179643;2199523,48192394;1;0;0;5;6;91
"10162";"25";163,302999906847;"ул. Муравьева";"9";NA;NA;"93, 25, 23, 12";47,22875;39,67631;422546,396940895;2201129,18279823;1;0;0;4;5;87
"8842";"25";146,833950646247;"ул. Возрождения";"9";NA;NA;"93, 25, 23, 12";47,22927;39,67833;422601,646328999;2201283,1228799;1;0;0;4;5;64
"4632";"25";187,362543500415;"пер. Приволжский";"9";NA;NA;"12, 93, 25, 23";47,22989;39,68148;422666,588521345;2201522,81790783;1;0;0;4;5;21
"345";"25";424,066711934706;"2-й переулок";"9";NA;NA;"93, 25, 23, 12";47,23036;39,68386;422715,835292935;2201703,92002946;1;0;0;4;5;1
"8792";"25";495,079438879419;"ул. Варфоломеева";"9";NA;NA;"93, 25, 23, 12";47,22668;39,68241;422308,548138799;2201587,29437212;1;0;0;4;5;63
"1362";"25";189,773276732755;"Больница СКЖД";"9";NA;NA;"93, 25, 23, 12";47,22803;39,68865;422450,771468859;2202062,35399558;1;0;0;4;5;2
"4042";"25";354,739492910427;"пер. Гвардейский";"60, 9";NA;NA;"23, 12, 93, 25";47,22853;39,69105;422503,344893025;2202245,02747021;2;0;0;4;6;14
"4052";"25";453,638864506666;"пер. Гвардейский";"60, 9";NA;NA;"93, 25, 23, 12";47,23159;39,68974;422845,178741282;2202151,46208026;2;0;0;4;6;15
"4182";"25";408,141955279866;"пер. Доломановский";"60, 9";NA;NA;"93, 25, 23, 12";47,22919;39,69459;422572,285002543;2202514,3223243;2;0;0;4;6;17
"5002";"25";413,690874512897;"пер. Халтуринский";"60, 9";NA;NA;"93, 25, 23, 12";47,23276;39,69582;422967,635481114;2202614,01826476;2;0;0;4;6;24
"10922";"25";351,000385071696;"ул. Текучева";"60, 9";NA;NA;"93, 25, 23, 12";47,23381;39,70107;423077,820038827;2203013,4858108;2;0;0;4;6;93
"6182";"25";389,575356980971;"пр. Буденновский";"60, 9";NA;NA;"93, 25, 23, 12";47,23075;39,70219;422736,236611067;2203092,70826163;2;0;0;4;6;39
"488";"25";401,835285649589;"пер. Соборный, пер. Семашко";NA;NA;NA;"25";47,23177;39,70712;422843,514715402;2203467,89477056;0;0;0;1;1;23
"485";"25";316,030078863499;"пер. Семашко";NA;NA;NA;"93, 25";47,23531;39,70816;423235,780425977;2203553,08144356;0;0;0;2;2;22
"5211";"25";311,197893841596;"пл. Гагарина";NA;NA;NA;"93, 25";47,23618;39,71214;423327,582960765;2203856,0230826;0;0;0;2;2;27
"375";"25";614,007589148365;"Общежитие РИСИ";"99, 46, 47, 58, 65, 77, 78, 90, 90а, 35а, 92a, 35, 1, 33";NA;"6";"47, 49, 65, 77, 83, 92, 25";47,23933;39,71357;423676,015756019;2203970,0009786;14;0;1;7;22;12
"1156";"25";1344,95219686233;"ЦГБ";"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78";NA;"6";"25, 47, 49, 65, 77, 83, 92";47,23382;39,71394;423062,994607226;2203988,04778962;14;0;1;7;22;102
"1105";"25";286,451146825411;"ул. Турмалиновская";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,24611;39,7129;424430,597831553;2203931,54856572;13;0;1;7;21;94
"542";"25";183,188429835169;"пл. Ленина";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,24868;39,71271;424716,548171288;2203921,81909029;13;0;1;7;21;31
"543";"25";506,601971957443;"пл. Ленина";"92a, 46, 47, 63, 65, 77, 78, 90, 90а, 18л, 33";NA;"6";"47, 56, 63, 65, 66, 77, 83, 92, 25";47,25032;39,71291;424898,626247647;2203939,92903956;11;0;1;9;21;32
"894";"25";173,886478937099;"ул. Герасименко";"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83";NA;"6";"45, 56, 63, 65, 66, 77, 83, 92, 25";47,25467;39,71488;425379,804506779;2204096,92058985;10;0;1;9;20;67
"895";"25";440,465422259162;"ул. Герасименко";"65, 18л, 33, 46, 63, 77, 78, 90, 90а, 92a, 47";NA;"6";"63, 65, 25, 47, 56, 92, 83, 77, 66";47,25606;39,71593;425533,043862274;2204178,9089394;11;0;1;9;21;68
"8271";"25";536,043804817289;"ТРЦ ""Горизонт""";"45, 2, 18л, 21, 33, 46, 47, 63, 65, 78, 90, 90а, 92a, 77, 22";NA;"6";"25, 63, 65, 66, 77, 83, 90, 92, 45, 21, 56, 47";47,26037;39,71823;426009,376254103;2204360,77004764;15;0;1;12;28;60
"10201";"25";155,576750919637;"ул. Нариманова";"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90";NA;"6";"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77";47,26493;39,72051;426513,532179374;2204541,53999504;15;0;1;12;28;89
"10221";"25";498,978224812249;"ул. Нариманова";"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21";47,26617;39,72146;426650,22397021;2204615,66480817;14;0;1;12;27;90
"11071";"25";318,186849317265;"ул. Фурмановская";"92a, 21, 33, 45, 46, 47, 63, 65, 77, 18л, 78";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27162;39,72067;427257,089968804;2204565,69256675;11;0;1;10;22;96
"9201";"25";766,115552615599;"ул. Евдокимова";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27409;39,71819;427534,73188221;2204382,49112536;10;0;1;11;22;72
"7771";"25";424,408207884451;"Северный рынок";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,28131;39,71649;428339,497805821;2204266,90440059;10;0;1;11;22;58
"5841";"25";344,94915416927;"Поликлиника №16";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,28503;39,71554;428754,234350169;2204201,75870926;6;0;1;8;15;34
"1421";"25";291,855206468818;"бул. Комарова";"92a, 78, 65, 63, 33, 18л";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,2882;39,71521;429107,062929142;2204182,52789439;6;0;1;8;15;4
"11791";"25";212,620227414612;"Шаталова";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,292;39,71387;429531,175427034;2204088,04461865;6;0;1;8;15;104
"5401";"25";167,59889120901;"пл. Королева";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,29425;39,71337;429781,933939733;2204054,30081026;6;0;1;8;15;30
"6351";"25";534,350598643233;"пр. Королева";"92a, 78, 18п";NA;NA;"95, 79, 78, 56, 44, 38, 29, 25, 23";47,29567;39,71509;429937,683322961;2204186,96355201;3;0;0;9;12;40
"8881";"25";453,256408057457;"ул. Вологодская";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29712;39,72211;430090,270397567;2204720,52262388;5;0;0;9;14;66
"5971";"25";518,467511219671;"пос. Мясникован";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29582;39,72776;429938,84379946;2205145,51455113;5;0;0;9;14;35
"6981";"25";206,28367400874;"р-к ""Нижний Темерник""";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29207;39,73245;429516,235600976;2205493,54594404;5;0;0;9;14;52
"7291";"25";369,382275638469;"Рынок ""Геркулес""";"89, 83, 78, 54, 33";NA;NA;"56, 25, 23, 83, 78";47,29369;39,73466;429693,657871666;2205663,59377251;5;0;0;5;10;54
"9631";"25";311,17439307052;"ул. Лелюшенко";"83, 78, 54, 33, 89";NA;NA;"83, 78, 56, 25, 23";47,29655;39,73746;430008,227883179;2205880,45953687;5;0;0;5;10;79
"10091";"25";211,739049959199;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29814;39,74085;430180,90240603;2206139,67264903;4;0;0;5;9;86
"10071";"25";384,38462493469;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29757;39,74367;430114,136553716;2206351,94265744;4;0;0;5;9;84
"6951";"25";398,355032701361;"р-к ""Верхний Темерник""";"89, 83, 78, 69a, 69, 33";NA;NA;"83, 78, 56, 25, 23";47,30112;39,74579;430506,258305747;2206518,54817171;6;0;0;5;11;49
"9161";"25";NA;"ул. Думенко,15";"69a, 69, 54, 35, 22";NA;NA;"83, 78, 56, 25, 23";47,29902;39,75184;430265,543597834;2206972,39776282;5;0;0;5;10;69
"1281";"29";411,601641112141;"Ближние сады";NA;NA;NA;"29, 11";47,32312;39,75127;432945,539277804;2206971,65469732;0;0;0;2;2;9
"8441";"29";2202,73631367493;"ул. 1-я Героическая";NA;NA;NA;"29, 11";47,32175;39,74501;432800,732579731;2206496,00985355;0;0;0;2;2;67
"2641";"29";277,919114763617;"Институт сервиса";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30293;39,73604;430719,239687748;2205784,41305185;2;0;0;5;7;25
"10441";"29";484,056101007269;"ул. Орбитальная, 70";"65, 63";NA;NA;"11, 65, 63, 38, 29";47,30244;39,73157;430670,184264335;2205445,5003648;2;0;0;5;7;79
"10411";"29";129,758803989111;"ул. Орбитальная, 64";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30167;39,72445;430593,253311316;2204905,67233205;2;0;0;5;7;76
"10291";"29";207,265470059813;"ул. Обсерваторная";NA;NA;NA;"29, 11";47,30204;39,72282;430636,380485294;2204783,0682583;0;0;0;2;2;71
